#erel:= 0.800;
#emax:= 1575.666;
#q:= 0.000;
#nesce:=    55;
#etime:= 1.707;
#snodes:=  1355;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1  78.8562       46  61.4397       91 138.116       136   0.3897
    2	87.630000	91.300200	83.214800	75.711600	81.804100	82.605500	94.578600	123.625000	118.183000	93.369700	86.307400	73.910200	62.199900	56.816400	31.881200	41.194500	63.126400	85.218600	113.135000	96.736500	101.218000	108.468000	104.140000	96.082800	42.320000	17.000400	8.182980	9.410650	0.000000	1.428150	68.837700	170.774000	104.886000	40.999400	55.017700	54.299500	50.464600	58.509400	59.948400	151.072000	141.750000	216.747000	10.761600	0.000000	34.785300	61.071000	79.244500	66.114500	87.430000	80.657600	70.372600	60.785300	65.523900	78.623600	96.503900	125.966000	132.165000	107.820000	93.152800	63.462900	49.888100	38.599600	28.053700	24.460400	34.206600	69.522400	128.662000	119.084000	133.593000	125.466000	116.053000	99.464200	106.320000	53.430200	45.350000	47.823000	54.637600	50.690800	53.341000	96.612900	117.322000	114.726000	95.560200	66.403600	78.543500	83.553300	82.351200	85.128400	107.679000	131.686000	146.236000	135.842000	136.023000	130.716000	86.994900	79.104400	0.976000	0.000000	0.931631	0.000000	0.948195	0.000000	0.912679	0.000000	0.923839	0.000000	0.948474	0.000000	0.947648	0.000000	0.953879	0.031100	0.926355	0.227500	0.801508	0.447700	115.000000	65.463600	76.248300	61.333500	78.270800	99.143300	115.373000	130.434000	112.977000	113.165000	111.323000	113.860000	0.682260	0.403300	0.604298	0.440900	0.536806	0.326900	0.499808	0.329300	0.813006	0.335700	0.777076	0.094000	0.722400	0.006800	0.687945	0.000000	0.709168	0.000000	0.774254	0.000000	0.865940	0.000000	0.925711	0.000000	0.897348	0.000000	0.812800	0.000000	0.074404	0.000000	0.000000	0.000000	0.000000	1.236360	0.000000	0.059757	0.595363	0.602272	40.360000	9.674390	9.066880	353.825000	58.555800	5.740660	26.290200	0.564366	0.362538	0.527857	0.553759	0.415267	0.155281	0.410333	
    3	87.630000	85.787100	80.114200	72.351700	64.855500	72.340900	85.093200	107.375000	112.075000	92.970200	77.063500	59.956500	50.192100	44.252500	39.005200	51.046300	59.166400	84.000000	101.923000	99.247000	94.320900	107.470000	92.960400	83.296200	42.320000	11.798500	0.315373	0.000000	0.775866	7.542010	76.543100	168.849000	120.237000	60.295700	62.221300	50.882700	50.874200	62.227000	70.708800	147.716000	156.644000	215.205000	38.434600	54.569500	23.602100	58.943600	66.848200	57.030400	87.430000	73.146500	68.266500	54.966200	58.066100	68.463200	89.045600	115.794000	128.136000	107.424000	79.026100	50.627100	29.078500	9.330120	0.000000	0.000000	1.419350	48.293100	103.340000	110.012000	105.426000	104.373000	98.095600	93.464700	106.320000	52.205900	26.964500	22.296200	33.167300	30.546500	36.370000	89.477300	111.882000	100.917000	73.323900	40.488900	59.758700	58.468900	49.643700	52.019800	69.725200	105.777000	128.173000	134.538000	122.553000	118.795000	77.308500	74.675200	0.976000	0.000000	0.965004	0.000000	0.927229	0.000000	0.878273	0.000000	0.861666	0.000000	0.878601	0.000000	0.908032	0.000000	0.959560	0.036600	0.908970	0.181500	0.893654	0.294900	115.000000	54.635700	57.062800	66.217100	72.506100	95.222300	108.040000	128.249000	129.253000	115.893000	116.009000	109.841000	0.809086	0.425900	0.711977	0.370200	0.689432	0.475500	0.695038	0.457500	0.730170	0.402600	0.724195	0.115800	0.688736	0.009500	0.628720	0.000000	0.685862	0.000000	0.767378	0.000000	0.849112	0.000000	0.901048	0.000000	0.885674	0.000000	0.782000	0.000000	0.074404	0.000000	0.151647	0.000000	0.000000	0.551836	0.033255	0.550221	0.786555	0.000000	3.812670	6.268430	15.843000	385.331000	27.925200	4.304920	26.888700	0.605640	0.000000	0.640687	0.634336	0.786110	0.343553	0.814876	
    4	87.630000	85.230300	79.308300	75.076400	75.091000	74.439500	93.457700	116.034000	127.226000	115.533000	86.557400	71.827700	65.718000	60.034000	58.000700	68.798400	77.025700	94.972900	98.273000	94.729900	89.181700	102.777000	92.573600	87.292300	42.320000	20.344700	14.426400	13.364500	2.956260	10.572000	68.586900	163.540000	101.971000	23.461400	36.880500	41.922800	52.967600	56.272600	61.636700	131.506000	149.641000	197.794000	24.889200	25.809300	27.547500	58.063200	77.894600	68.656300	87.430000	84.027200	75.744800	71.447400	71.074300	85.596100	105.112000	125.281000	134.784000	118.068000	92.072500	58.891700	40.283000	26.986900	15.756600	14.661000	21.099800	59.429600	110.339000	115.416000	114.000000	113.095000	103.350000	89.016000	106.320000	56.093800	38.725000	35.993000	42.022500	40.191400	48.092800	93.881000	111.793000	111.715000	89.262000	64.168300	79.768700	86.767000	87.529800	89.606900	113.498000	118.175000	142.645000	135.969000	124.850000	124.148000	85.518200	83.075300	0.976000	0.000000	0.893471	0.000000	0.799998	0.000000	0.700852	0.000000	0.680406	0.000000	0.723081	0.000000	0.751092	0.000000	0.744753	0.023200	0.695722	0.188900	0.616333	0.363900	115.000000	57.819500	61.023100	64.559200	72.897200	87.442900	93.758700	114.134000	124.680000	126.322000	114.264000	104.610000	0.531412	0.408300	0.457830	0.413800	0.417315	0.448200	0.393122	0.471400	0.366510	0.621300	0.360944	0.170600	0.349190	0.015200	0.352851	0.000000	0.399384	0.000000	0.438703	0.000000	0.482014	0.000000	0.523546	0.000000	0.515145	0.000000	0.479636	0.000000	0.074404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.547645	0.708626	0.045219	0.000000	9.495500	12.547000	332.368000	35.563400	2.477350	27.355800	1.010370	0.000000	0.636364	0.491065	0.533398	0.198028	0.323051	
    5	87.630000	85.230300	79.308300	75.076400	75.091000	74.439500	93.457700	116.034000	127.226000	115.533000	86.557400	71.827700	65.718000	60.034000	58.000700	68.798400	77.025700	94.972900	98.273000	94.729900	89.181700	102.777000	92.573600	87.292300	42.320000	12.529000	7.039930	3.706860	0.000000	0.000000	52.607400	114.833000	21.055900	36.865800	63.679700	76.133900	67.482400	76.333100	82.713900	154.663000	165.828000	227.922000	31.191000	43.389600	9.962220	53.245000	63.320900	50.751100	87.430000	85.573900	79.750000	71.644500	83.800300	88.149100	107.799000	140.425000	161.473000	138.961000	107.383000	75.232600	55.823300	49.048900	40.581600	38.872700	41.823200	81.022700	137.658000	133.085000	130.662000	139.967000	122.360000	94.872100	106.320000	54.669000	40.270100	36.510900	47.533900	42.327500	55.707300	106.758000	139.608000	116.182000	85.749200	50.050500	65.785000	77.426200	80.315700	82.953000	100.165000	116.652000	134.348000	123.384000	115.720000	120.712000	80.332300	64.656900	0.976000	0.000000	1.004350	0.000000	0.952260	0.000000	0.908307	0.000000	0.919976	0.000000	0.966314	0.000000	0.985767	0.000000	0.960618	0.015200	0.964971	0.170300	0.891224	0.351300	115.000000	35.616800	29.619500	45.106500	59.945800	76.271300	83.565000	111.834000	104.004000	110.580000	105.236000	103.929000	0.803132	0.438900	0.625501	0.603200	0.582667	0.764800	0.552390	0.563700	0.545614	0.235300	0.528181	0.092500	0.498477	0.009300	0.506041	0.000000	0.577492	0.000000	0.661694	0.000000	0.746248	0.000000	0.785681	0.000000	0.736454	0.000000	0.667361	0.000000	0.074404	0.166002	0.158572	0.000000	0.000000	0.000000	0.000000	0.490658	0.637031	0.000000	0.000000	19.116700	22.980100	264.085000	40.626100	0.000000	24.528800	0.464148	0.000000	0.594381	0.576766	0.434985	0.228591	0.446214	
    6	87.630000	85.230300	79.308300	75.076400	75.091000	74.439500	93.457700	116.034000	127.226000	115.533000	86.557400	71.827700	65.718000	60.034000	58.000700	68.798400	77.025700	94.972900	98.273000	94.729900	89.181700	102.777000	92.573600	87.292300	42.320000	0.000000	0.514019	0.000000	0.000000	0.000000	54.888600	140.636000	91.169700	20.257400	57.395800	64.101700	59.593100	70.023900	79.653300	149.494000	163.658000	232.762000	25.957600	45.918600	34.641200	52.203100	64.606600	61.033100	87.430000	92.802400	68.013200	58.660700	60.881700	68.150800	94.783100	116.292000	126.628000	103.429000	88.202900	64.581100	41.614100	25.160000	27.368000	16.260600	31.641100	80.862600	123.305000	122.025000	99.176300	100.579000	98.817100	95.339900	106.320000	36.247100	49.853700	38.713000	50.997700	48.039000	58.052100	106.832000	123.129000	112.089000	93.037400	68.802200	77.324900	78.279600	98.090100	93.076000	112.824000	129.477000	139.424000	141.785000	120.550000	113.328000	82.189000	79.630300	0.976000	0.000000	0.912381	0.000000	0.820320	0.000000	0.783222	0.000000	0.795485	0.000000	0.839413	0.000000	0.882090	0.000000	0.892631	0.036300	0.858327	0.143500	0.787755	0.420400	115.000000	53.310300	26.741600	26.747800	73.906600	89.202200	96.730000	110.866000	119.991000	123.612000	117.459000	98.919700	0.731423	0.256100	0.712741	0.233600	0.749852	0.187300	0.810421	0.199900	0.862563	0.211300	0.807535	0.064800	0.788534	0.005100	0.840097	0.000000	0.908301	0.000000	0.993227	0.000000	1.086150	0.000000	1.160020	0.000000	1.132080	0.000000	1.064650	0.000000	0.074404	0.000000	0.081760	0.175206	0.013216	0.516429	0.000000	0.354891	0.000000	0.659653	11.357100	11.664100	16.362300	456.287000	59.737300	0.000000	28.193200	0.559582	0.000000	1.174020	0.800675	0.379912	0.215879	0.000000	
    7	87.630000	90.903500	87.002600	74.162100	72.066200	77.354300	93.251500	109.394000	108.007000	105.136000	77.447500	71.358200	59.815200	48.172800	40.564700	57.200300	66.753100	75.261000	103.081000	85.040400	91.098100	96.416400	102.548000	93.432200	42.320000	16.237900	24.116500	13.942000	6.631460	11.559900	65.363900	147.432000	68.306100	44.889400	57.891200	40.099000	39.889100	64.203500	75.905100	143.358000	149.451000	216.171000	0.000000	13.328900	35.341000	56.925600	66.833000	56.052100	87.430000	72.380800	68.115300	63.569800	57.955300	72.521400	93.304700	114.884000	132.415000	112.664000	70.424400	55.627900	40.248000	27.701200	15.475300	6.985300	18.974600	47.324000	113.292000	107.471000	116.330000	118.013000	103.765000	94.600600	106.320000	50.879100	27.670900	28.453800	30.591300	37.968100	47.818800	91.601600	105.767000	92.340800	67.679500	24.962800	28.780500	71.392400	67.020700	73.402900	92.285700	113.835000	138.986000	123.221000	111.878000	105.856000	74.294700	73.511400	0.976000	0.000000	0.974192	0.000000	0.901874	0.000000	0.893070	0.000000	0.874196	0.000000	0.908456	0.000000	0.943485	0.000000	0.965815	0.039000	0.965841	0.210700	0.898956	0.487800	115.000000	57.480200	59.177500	74.792700	81.147600	89.748200	99.613200	131.761000	124.560000	114.076000	112.905000	107.490000	0.902981	0.486100	0.770123	0.376000	0.738698	0.476700	0.665531	0.552700	0.634922	0.314200	0.755262	0.155700	0.688736	0.014600	0.628720	0.000000	0.659827	0.000000	0.742343	0.000000	0.848742	0.000000	0.886035	0.000000	0.884508	0.000000	0.789637	0.000000	0.074404	0.000000	0.223841	0.000000	0.000000	0.956238	0.000000	0.448585	0.830901	1.840660	4.143010	7.073970	14.528100	294.183000	3.378510	2.480370	24.738400	0.000000	0.000000	0.998069	0.708206	0.497498	0.161570	0.156094	
    8	87.630000	90.903500	87.002600	74.162100	72.066200	77.354300	93.251500	109.394000	108.007000	105.136000	77.447500	71.358200	59.815200	48.172800	40.564700	57.200300	66.753100	75.261000	103.081000	85.040400	91.098100	96.416400	102.548000	93.432200	42.320000	16.237900	24.116500	13.942000	6.631460	11.559900	65.363900	147.432000	68.306100	44.889400	57.891200	40.099000	39.889100	64.203500	75.905100	143.358000	149.451000	216.171000	0.000000	13.328900	35.341000	56.925600	66.833000	56.052100	87.430000	72.380800	68.115300	63.569800	57.955300	72.521400	93.304700	114.884000	132.415000	112.664000	70.424400	55.627900	40.248000	27.701200	15.475300	6.985300	18.974600	47.324000	113.292000	107.471000	116.330000	118.013000	103.765000	94.600600	106.320000	50.879100	27.670900	28.453800	30.591300	37.968100	47.818800	91.601600	105.767000	92.340800	67.679500	24.962800	28.780500	71.392400	67.020700	73.402900	92.285700	113.835000	138.986000	123.221000	111.878000	105.856000	74.294700	73.511400	0.976000	0.000000	0.974192	0.000000	0.901874	0.000000	0.893070	0.000000	0.874196	0.000000	0.908456	0.000000	0.943485	0.000000	0.965815	0.039000	0.965841	0.210700	0.898956	0.487800	115.000000	57.480200	59.177500	74.792700	81.147600	89.748200	99.613200	131.761000	124.560000	114.076000	112.905000	107.490000	0.902981	0.486100	0.770123	0.376000	0.738698	0.476700	0.665531	0.552700	0.634922	0.314200	0.755262	0.155700	0.688736	0.014600	0.628720	0.000000	0.659827	0.000000	0.742343	0.000000	0.848742	0.000000	0.886035	0.000000	0.884508	0.000000	0.789637	0.000000	0.074404	0.000000	0.223841	0.000000	0.000000	0.956238	0.000000	0.448585	0.830901	1.840660	4.143010	7.073970	14.528100	294.183000	3.378510	2.480370	24.738400	0.000000	0.000000	0.998069	0.708206	0.497498	0.161570	0.156094	
    9	87.630000	85.230300	79.308300	75.076400	75.091000	74.439500	93.457700	116.034000	127.226000	115.533000	86.557400	71.827700	65.718000	60.034000	58.000700	68.798400	77.025700	94.972900	98.273000	94.729900	89.181700	102.777000	92.573600	87.292300	42.320000	9.354470	0.000000	0.000000	0.000000	0.000000	45.268100	182.878000	144.726000	16.594800	49.691800	73.236200	72.273700	79.328800	81.252300	171.241000	183.971000	340.544000	15.611800	21.056700	51.578100	60.798800	56.053200	56.442000	87.430000	89.351900	78.006100	70.748600	79.903200	90.362400	104.759000	125.915000	137.158000	114.642000	94.482800	84.085100	67.260000	52.898200	51.840600	45.449100	39.280000	79.626800	117.054000	112.808000	117.598000	109.185000	113.486000	98.922400	106.320000	51.063900	42.278800	36.545000	46.275800	39.774700	50.186300	82.468800	102.968000	99.087500	96.270400	69.569300	84.522500	87.319600	88.772400	95.260700	105.569000	120.610000	135.537000	126.605000	118.478000	104.659000	76.251600	75.476600	0.976000	0.000000	0.885435	0.000000	0.834467	0.000000	0.790709	0.000000	0.797301	0.000000	0.833900	0.000000	0.880511	0.000000	0.852316	0.025900	0.785430	0.154300	0.672004	0.350800	115.000000	51.802400	47.392400	59.905000	68.261600	104.970000	111.542000	86.298800	98.050300	86.868400	85.836200	83.791600	0.606836	0.299600	0.591825	0.288300	0.601705	0.279500	0.612698	0.285200	0.628798	0.237200	0.636944	0.115000	0.643050	0.014700	0.663998	0.000000	0.687788	0.000000	0.742849	0.000000	0.797510	0.000000	0.847738	0.000000	0.832478	0.000000	0.772295	0.000000	0.074404	0.000000	0.000000	0.000000	0.000000	1.236360	0.000000	0.397465	0.869516	0.000000	23.582300	0.000000	0.000000	486.367000	66.827700	15.466300	16.906600	2.615170	0.000000	1.093420	0.608530	0.626674	0.227983	0.287848	
   10	87.630000	86.619300	78.313400	69.098200	73.427400	75.044200	82.612900	103.070000	126.879000	109.655000	81.669600	73.359000	61.428400	49.729700	36.914900	46.470000	76.068400	89.533700	96.125100	114.372000	92.257100	100.313000	97.126000	84.131400	42.320000	25.503500	16.796200	11.177600	3.208160	7.975890	64.601900	169.859000	98.492900	48.641100	47.299400	59.155000	48.963000	61.783400	68.406300	144.551000	160.683000	237.435000	22.005600	45.270200	21.619500	58.020500	69.101700	71.768700	87.430000	83.089400	76.555300	69.955600	68.951100	83.218000	102.849000	130.408000	163.539000	132.365000	94.455800	71.607800	47.490000	33.982900	19.294200	15.513600	36.538700	71.993300	114.507000	134.849000	121.467000	118.657000	108.259000	87.976900	106.320000	43.959800	22.119200	19.370000	24.559900	24.498400	43.338300	81.219800	107.356000	101.435000	78.920200	55.186800	71.720700	71.556000	69.022900	66.445800	79.280900	107.694000	129.400000	127.847000	125.477000	108.919000	78.664200	76.763500	0.976000	0.000000	0.956286	0.000000	0.941488	0.000000	0.925927	0.000000	0.889744	0.000000	0.934671	0.000000	0.998832	0.000000	0.987311	0.022800	0.946287	0.166700	0.860044	0.508400	115.000000	65.956900	67.557600	62.670500	69.676100	91.407000	100.248000	128.729000	130.489000	120.301000	115.097000	109.002000	0.780504	0.267100	0.716577	0.221600	0.653489	0.394800	0.750105	0.254200	0.712419	0.341000	0.679747	0.129000	0.622784	0.015600	0.598669	0.000000	0.643010	0.000000	0.628179	0.000000	0.720693	0.000000	0.797103	0.000000	0.785016	0.000000	0.715238	0.000000	0.074404	0.000000	0.127786	0.000000	0.000000	0.315236	0.000000	0.527602	1.150310	2.193520	0.000000	0.000000	0.000000	441.585000	34.403400	9.100880	14.399800	0.698334	0.000000	1.046110	0.686503	0.558906	0.112093	0.302112	
   11	87.630000	86.619300	78.313400	69.098200	73.427400	75.044200	82.612900	103.070000	126.879000	109.655000	81.669600	73.359000	61.428400	49.729700	36.914900	46.470000	76.068400	89.533700	96.125100	114.372000	92.257100	100.313000	97.126000	84.131400	42.320000	25.503500	16.796200	11.177600	3.208160	7.975890	64.601900	169.859000	98.492900	48.641100	47.299400	59.155000	48.963000	61.783400	68.406300	144.551000	160.683000	237.435000	22.005600	45.270200	21.619500	58.020500	69.101700	71.768700	87.430000	83.089400	76.555300	69.955600	68.951100	83.218000	102.849000	130.408000	163.539000	132.365000	94.455800	71.607800	47.490000	33.982900	19.294200	15.513600	36.538700	71.993300	114.507000	134.849000	121.467000	118.657000	108.259000	87.976900	106.320000	43.959800	22.119200	19.370000	24.559900	24.498400	43.338300	81.219800	107.356000	101.435000	78.920200	55.186800	71.720700	71.556000	69.022900	66.445800	79.280900	107.694000	129.400000	127.847000	125.477000	108.919000	78.664200	76.763500	0.976000	0.000000	0.956286	0.000000	0.941488	0.000000	0.925927	0.000000	0.889744	0.000000	0.934671	0.000000	0.998832	0.000000	0.987311	0.022800	0.946287	0.166700	0.860044	0.508400	115.000000	65.956900	67.557600	62.670500	69.676100	91.407000	100.248000	128.729000	130.489000	120.301000	115.097000	109.002000	0.780504	0.267100	0.716577	0.221600	0.653489	0.394800	0.750105	0.254200	0.712419	0.341000	0.679747	0.129000	0.622784	0.015600	0.598669	0.000000	0.643010	0.000000	0.628179	0.000000	0.720693	0.000000	0.797103	0.000000	0.785016	0.000000	0.715238	0.000000	0.074404	0.000000	0.127786	0.000000	0.000000	0.315236	0.000000	0.527602	1.150310	2.193520	0.000000	0.000000	0.000000	441.585000	34.403400	9.100880	14.399800	0.698334	0.000000	1.046110	0.686503	0.558906	0.112093	0.302112	
