#erel:= 0.800;
#emax:= 419.275;
#q:= 0.000;
#nesce:=    64;
#etime:= 1.197;
#snodes:=  1054;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1 128.564       46  17.4127      91 116.595      136   0.7273
    1	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	133.215000	135.348000	136.454000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	72.277300	73.770400	65.719000	74.887700	73.433700	68.659000	72.922200	109.864000	113.050000	145.488000	142.471000	108.925000	94.593000	0.156000	0.000000	0.036795	0.000000	0.104826	0.000000	0.116516	0.000000	0.133307	0.000000	0.119093	0.000000	0.127139	0.036400	0.129541	0.225500	0.083104	0.327700	0.092677	0.563800	7.000000	2.253200	3.566470	0.000000	18.150800	35.240300	78.039000	93.479100	96.226900	106.868000	118.826000	113.328000	0.105696	0.731400	0.094035	0.705600	0.085048	0.951100	0.004381	0.968900	0.100766	0.344500	0.222627	0.278000	0.303055	0.225500	0.340990	0.011000	0.312300	0.000000	0.284187	0.000000	0.256519	0.000000	0.254016	0.000000	0.280174	0.000000	0.298315	0.000000	0.259398	6.017950	3.473550	5.471120	29.384100	29.464100	1.299120	2.128490	0.405921	2.483870	627.458000	4.898490	37.689700	1.306090	199.361000	0.000000	112.941000	101.894000	317.479000	0.635240	0.481307	1.759420	0.548784	2.541240	
    2	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	133.215000	135.348000	136.454000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	72.277300	73.770400	65.719000	74.887700	73.433700	68.659000	72.922200	109.864000	113.050000	145.488000	142.471000	108.925000	94.593000	0.156000	0.000000	0.001700	0.000000	0.000000	0.000000	0.000000	0.000000	0.010177	0.000000	0.000000	0.000000	0.000000	0.057300	0.000000	0.267400	0.005505	0.483500	0.000000	1.192400	7.000000	0.000000	0.000000	0.000000	0.000000	16.141000	58.431800	72.349000	78.436200	92.510100	116.880000	103.043000	0.000000	0.382000	0.000000	1.745600	0.000000	0.723800	0.000000	1.205400	0.257485	0.788200	0.366197	0.277000	0.510136	0.269900	0.620959	0.007100	0.622465	0.000000	0.606144	0.000000	0.577583	0.000000	0.572325	0.000000	0.620704	0.000000	0.652980	0.000000	0.259398	5.807030	3.377390	5.366540	28.994700	29.006000	1.122500	1.859510	0.456819	1.252670	623.547000	0.000000	0.000000	0.000000	150.495000	0.000000	115.022000	98.982300	258.069000	0.577168	0.498855	1.834570	0.744624	2.464450	
    3	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	140.818000	134.769000	137.447000	152.451000	134.600000	135.156000	166.533000	182.538000	151.580000	102.855000	71.612400	68.555200	69.365400	75.932000	77.633600	72.056300	78.769700	95.577700	122.940000	141.562000	142.230000	98.485200	89.959500	0.156000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008837	0.000000	0.000000	0.000000	0.000000	0.061900	0.000000	0.281600	0.000000	0.547400	0.000000	0.492000	7.000000	6.226480	10.767800	1.377520	8.966720	68.686600	103.205000	105.107000	89.354000	126.803000	123.195000	103.106000	0.000000	0.497700	0.000000	0.426500	0.000000	2.438000	0.000000	1.688700	0.000000	0.397300	0.000000	0.396100	0.065223	0.325900	0.098430	0.024000	0.064650	0.000000	0.019868	0.000000	0.000000	0.000000	0.000000	0.000000	0.043787	0.000000	0.076073	0.000000	0.259398	5.793090	3.212400	5.245050	28.653500	27.601800	0.936401	1.619180	0.558792	7.038140	588.374000	4.760110	0.000000	4.512570	135.939000	0.000000	112.599000	99.456100	264.420000	0.371148	0.559709	1.828610	0.592742	2.505690	
    4	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	134.133000	138.226000	142.833000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	71.065700	71.144000	74.631400	79.284300	80.349400	74.885200	68.072600	97.840000	116.329000	145.080000	151.918000	104.368000	95.429000	0.156000	0.000000	0.020256	0.000000	0.020803	0.000000	0.037873	0.000000	0.036681	0.000000	0.040335	0.000000	0.023485	0.033400	0.000000	0.290900	0.000000	0.542000	0.000000	0.720100	7.000000	4.680040	1.072800	0.000000	0.000000	42.001400	63.422600	94.130200	88.055600	115.556000	109.463000	104.372000	0.015030	0.908800	0.000000	0.926600	0.000000	0.989700	0.002010	0.856800	0.107931	0.689500	0.117483	0.500900	0.273375	0.231000	0.287868	0.014200	0.278936	0.000000	0.256264	0.000000	0.229406	0.000000	0.221701	0.000000	0.267052	0.000000	0.286747	0.000000	0.259398	5.857850	3.342780	5.465440	29.201900	29.176700	1.136790	1.857690	0.419131	2.060580	623.130000	0.000000	0.000000	0.000000	133.373000	1.414640	117.389000	99.442500	320.194000	0.503299	0.476550	1.815410	0.537674	2.661160	
    5	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	140.818000	134.769000	137.447000	152.451000	134.600000	135.156000	166.533000	182.538000	151.580000	102.855000	71.612400	68.555200	69.365400	75.932000	77.633600	72.056300	78.769700	95.577700	122.940000	141.562000	142.230000	98.485200	89.959500	0.156000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008837	0.000000	0.000000	0.000000	0.000000	0.061900	0.000000	0.281600	0.000000	0.547400	0.000000	0.492000	7.000000	4.081500	6.381770	0.000000	0.000000	32.128000	63.403100	88.777300	99.085000	113.533000	115.195000	105.672000	0.000000	0.228800	0.000000	0.648500	0.000000	1.500800	0.000000	1.216500	0.003071	0.870700	0.164617	0.339700	0.336788	0.299000	0.343158	0.027900	0.304257	0.000000	0.306136	0.000000	0.283053	0.000000	0.265065	0.000000	0.330227	0.000000	0.392973	0.000000	0.259398	5.446880	2.987030	4.981810	27.802400	27.601800	0.936401	1.619180	0.558792	7.038140	588.374000	0.000000	0.000000	13.082600	170.856000	16.067800	116.616000	100.655000	237.732000	1.099750	0.557970	1.846870	0.576535	2.622120	
    6	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	134.133000	138.226000	142.833000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	71.065700	71.144000	74.631400	79.284300	80.349400	74.885200	68.072600	97.840000	116.329000	145.080000	151.918000	104.368000	95.429000	0.156000	0.000000	0.020256	0.000000	0.020803	0.000000	0.037873	0.000000	0.036681	0.000000	0.040335	0.000000	0.023485	0.033400	0.000000	0.290900	0.000000	0.542000	0.000000	0.720100	7.000000	4.680040	1.072800	0.000000	0.000000	42.001400	63.422600	94.130200	88.055600	115.556000	109.463000	104.372000	0.015030	0.908800	0.000000	0.926600	0.000000	0.989700	0.002010	0.856800	0.125041	0.707000	0.228790	0.691800	0.298353	0.218200	0.362856	0.027600	0.345247	0.000000	0.311080	0.000000	0.303275	0.000000	0.313564	0.000000	0.316184	0.000000	0.319549	0.000000	0.259398	5.846990	3.145090	5.449310	29.292100	29.200600	1.298340	1.748280	0.000000	3.328310	610.279000	0.015246	0.000000	0.000000	132.212000	0.994822	118.711000	99.304100	320.375000	0.538550	0.000000	2.032230	0.667242	2.937780	
    7	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	140.818000	134.769000	137.447000	152.451000	134.600000	135.156000	166.533000	182.538000	151.580000	102.855000	71.612400	68.555200	69.365400	75.932000	77.633600	72.056300	78.769700	95.577700	122.940000	141.562000	142.230000	98.485200	89.959500	0.156000	0.000000	0.020256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068600	0.000000	0.335600	0.000000	0.607200	0.000000	0.907800	7.000000	0.000000	0.000000	0.000000	0.000000	1.798400	50.658700	60.659700	75.781700	101.555000	119.124000	93.384800	0.000000	0.734000	0.000000	0.692000	0.000000	0.418300	0.000000	0.882100	0.000000	0.192200	0.000000	0.145100	0.335766	0.120300	0.372055	0.004100	0.318340	0.000000	0.265169	0.000000	0.257458	0.000000	0.271063	0.000000	0.327203	0.000000	0.384421	0.000000	0.259398	5.989570	3.435930	5.510480	29.858100	29.950800	1.200800	2.213510	1.055820	5.949160	644.450000	1.198620	0.000000	1.628900	109.626000	0.000000	114.179000	99.367600	318.998000	0.734976	0.470127	1.779530	0.545051	2.684340	
    8	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	133.215000	135.348000	136.454000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	72.277300	73.770400	65.719000	74.887700	73.433700	68.659000	72.922200	109.864000	113.050000	145.488000	142.471000	108.925000	94.593000	0.156000	0.000000	0.001700	0.000000	0.000000	0.000000	0.000000	0.000000	0.010177	0.000000	0.000000	0.000000	0.000000	0.057300	0.000000	0.267400	0.005505	0.483500	0.013906	0.637700	7.000000	0.000000	0.000000	0.000000	0.000000	16.141000	58.431800	96.950800	99.474900	129.083000	125.044000	98.632100	0.000000	0.622900	0.000000	0.686600	0.000000	0.764900	0.004381	1.211700	0.100766	0.379200	0.222627	0.967600	0.303055	0.662200	0.340990	0.034100	0.312300	0.000000	0.284187	0.000000	0.256519	0.000000	0.254016	0.000000	0.280174	0.000000	0.298315	0.000000	0.259398	5.807030	3.377390	5.366540	28.994700	29.006000	1.122500	1.804500	0.161294	2.399750	598.785000	0.007207	0.000000	0.000000	132.189000	1.072330	116.172000	99.319100	318.675000	0.000000	0.335509	1.791590	0.510712	2.813460	
    9	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	134.133000	138.226000	142.833000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	71.065700	71.144000	74.631400	79.284300	80.349400	74.885200	68.072600	97.840000	116.329000	145.080000	151.918000	104.368000	95.429000	0.156000	0.000000	0.020256	0.000000	0.020803	0.000000	0.037873	0.000000	0.036681	0.000000	0.040335	0.000000	0.023485	0.033400	0.000000	0.290900	0.000000	0.542000	0.000000	0.720100	7.000000	4.680040	1.072800	0.000000	0.000000	42.001400	63.422600	94.130200	88.055600	115.556000	109.463000	104.372000	0.015030	0.908800	0.000000	0.926600	0.000000	0.989700	0.002010	0.856800	0.125041	0.707000	0.228790	0.691800	0.298353	0.218200	0.362856	0.027600	0.345247	0.000000	0.311080	0.000000	0.303275	0.000000	0.313564	0.000000	0.316184	0.000000	0.319549	0.000000	0.259398	5.846990	3.145090	5.449310	29.292100	29.200600	1.298340	1.748280	0.000000	3.328310	610.279000	0.015246	0.000000	0.000000	132.212000	0.994822	118.711000	99.304100	320.375000	0.538550	0.000000	2.032230	0.667242	2.937780	
   10	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	133.215000	135.348000	136.454000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	72.277300	73.770400	65.719000	74.887700	73.433700	68.659000	72.922200	109.864000	113.050000	145.488000	142.471000	108.925000	94.593000	0.156000	0.000000	0.034017	0.000000	0.028229	0.000000	0.018198	0.000000	0.006285	0.000000	0.000000	0.000000	0.000000	0.261000	0.000000	1.075300	0.030271	0.958800	0.043445	1.140500	7.000000	2.192190	0.000000	0.000000	2.662890	41.945200	73.832600	79.689800	77.598200	75.173500	96.649900	89.443900	0.040668	0.793100	0.039170	1.603800	0.044696	1.409000	0.052036	2.339200	0.149856	0.529200	0.230236	0.356600	0.296564	0.245200	0.314423	0.005400	0.302832	0.000000	0.268460	0.000000	0.218741	0.000000	0.195579	0.000000	0.197156	0.000000	0.196959	0.000000	0.259398	5.848880	3.313390	5.506310	29.280000	29.294100	1.212860	1.791790	0.000000	1.851340	626.163000	4.910480	36.982500	0.000000	100.463000	0.000000	113.670000	99.133100	345.564000	0.572482	0.250101	1.814560	0.637911	2.890310	
   11	93.100000	85.980000	85.500000	85.500000	82.470000	79.820000	86.200000	100.400000	109.380000	89.020000	57.000000	39.990000	2.000000	0.010000	0.000000	0.000000	0.000000	0.440000	45.000000	85.230000	95.180000	82.470000	77.800000	67.000000	13.000000	13.520000	19.400000	20.080000	23.520000	23.400000	18.200000	13.760000	13.760000	52.960000	45.200000	28.800000	7.200000	5.600000	5.560000	5.200000	5.600000	17.000000	49.160000	52.760000	34.800000	42.400000	58.400000	65.240000	92.100000	84.980000	82.500000	82.500000	79.470000	80.040000	86.190000	95.400000	106.560000	87.020000	55.010000	41.090000	0.000000	0.000000	-0.200000	-1.000000	-1.000000	0.000000	45.000000	83.230000	94.180000	82.000000	80.800000	67.990000	95.000000	134.133000	138.226000	142.833000	145.929000	139.910000	135.385000	173.016000	187.747000	153.707000	99.612900	71.065700	71.144000	74.631400	79.284300	80.349400	74.885200	68.072600	97.840000	116.329000	145.080000	151.918000	104.368000	95.429000	0.156000	0.000000	0.020256	0.000000	0.020803	0.000000	0.037873	0.000000	0.036681	0.000000	0.040335	0.000000	0.023485	0.033400	0.000000	0.290900	0.000000	0.542000	0.000000	0.720100	7.000000	4.680040	1.072800	0.000000	0.000000	42.001400	63.422600	94.130200	88.055600	115.556000	109.463000	104.372000	0.015030	0.908800	0.000000	0.926600	0.000000	0.989700	0.002010	0.856800	0.107931	0.689500	0.117483	0.500900	0.273375	0.231000	0.287868	0.014200	0.278936	0.000000	0.256264	0.000000	0.229406	0.000000	0.221701	0.000000	0.267052	0.000000	0.286747	0.000000	0.259398	5.950290	3.270530	5.486570	29.175300	29.201900	1.090200	1.925760	0.461711	2.149120	621.498000	0.000000	0.000000	0.000000	135.210000	1.192020	118.534000	99.312200	308.870000	0.455592	0.506855	1.822880	0.531799	2.557240	
