#erel:= 0.800;
#emax:= 685.308;
#q:= 0.000;
#nesce:=    69;
#etime:= 1.278;
#snodes:=  1392;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1  96.7366      46   7.29671     91 173.462      136   0.3206
 14  90           59  99.84       104   0          149   0.248
 15  92           60  92.33       105   0.237      150   0
 16 106.87        61  88          106   0          151   0.222
 17 119.16        62  90.01       107   0.248      152   0
 18 122.98        63  86          108   0          153   0.193
 19 151.49        64  92.58       109   0.256      154   0
 20 144.66        65 106.3        110   0          155   0.167
 21 130.99        66 118.75       111   0.254      156   0
 22 124.48        67 169.89       112   0.047      157   0.613666
 23 115.31        68 162.02       113   0.247      158   0.604785
 24 111.73        69 132.18       114   0.208      159   0.73907
 25  10.8         70 123.33       115   0.261      160   0.676702
 26  13.72        71 115          116   0.4        161   0.61487
 27  14           72 111.16       117  90          162   0.529598
 28  13.2         73 101.37       118  96          163   0.537034
 29  12.72        74  95.72       119  95          164   0.70927
 30   9.8         75  92.74       120  85.5        165   0.412595
 31  22.88        76  93.3        121 101.23       166   0.384455
 32  61.04        77  93.6        122 119.56       167   0.380871
 33  64.4         78  95.34       123 147.25       168   0.710526
 34  16.88        79 103.45       124 144.7        169   0.835444
 35  31.6         80 131.91       125 125.99       170   1.14078
 36  34.84        81 135.34       126 125.01       171   1.10924
 37  21.8         82 119.68       127 121.44       172   0.525685
 38  22.44        83  95.9        128 120.43       173   0.405589
 39  29.48        84  94          129   0.279      174   0.642056
 40  49.92        85  90.5        130   0.524      175   0.73589
 41  41.32        86  89.99       131   0.293      176   0.789161
 42  14           87  91.99       132   0.568      177   0.992519
 43  22.48        88  92.1        133   0.305      178   0.689589
 44  19.44        89 109.16       134   0.532      179   0.898448
 45  15.32        90 117.98       135   0.316      180   0.983532
;

param Scen0 (tr)
 :    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	  100	  101	  102	  103	  104	  105	  106	  107	  108	  109	  110	  111	  112	  113	  114	  115	  116	  117	  118	  119	  120	  121	  122	  123	  124	  125	  126	  127	  128	  129	  130	  131	  132	  133	  134	  135	  136	  137	  138	  139	  140	  141	  142	  143	  144	  145	  146	  147	  148	  149	  150	  151	  152	  153	  154	  155	  156	  157	  158	  159	  160	  161	  162	  163	  164	  165	  166	  167	  168	  169	  170	  171	  172	  173	  174	  175	  176	  177	  178	  179	  180	:=
    1	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	102.525000	85.766400	77.654100	74.470700	66.349500	87.819500	112.866000	111.607000	88.263000	93.497600	64.615600	74.815800	101.082000	96.783700	90.976000	107.838000	152.460000	169.229000	162.487000	143.702000	147.646000	132.631000	111.269000	0.217000	0.000000	0.332625	0.000000	0.303011	0.000000	0.287625	0.000000	0.268215	0.000000	0.243316	0.000000	0.204962	0.000000	0.179688	0.043000	0.199009	0.206500	0.212558	0.489600	90.000000	93.525800	101.647000	113.352000	107.200000	151.724000	174.093000	177.032000	157.492000	127.266000	116.689000	116.455000	0.275943	0.667400	0.305147	0.576400	0.342501	0.340200	0.342863	0.356500	0.282027	0.203500	0.244624	0.098600	0.174848	0.021800	0.134976	0.000000	0.123389	0.000000	0.112430	0.000000	0.110132	0.000000	0.147589	0.000000	0.267201	0.000000	0.327995	0.000000	0.613666	1.139900	1.309080	0.000000	0.000000	0.321020	1.485790	1.118420	0.799344	0.551348	2.170890	0.000000	0.000000	503.724000	36.693900	64.747900	0.000000	0.633030	59.516100	0.000000	0.521042	0.557605	0.589101	2.168430	
    2	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	102.525000	85.766400	77.654100	74.470700	66.349500	87.819500	112.866000	111.607000	88.263000	93.497600	64.615600	74.815800	101.082000	96.783700	90.976000	107.838000	152.460000	169.229000	162.487000	143.702000	147.646000	132.631000	111.269000	0.217000	0.000000	0.332625	0.000000	0.303011	0.000000	0.287625	0.000000	0.268215	0.000000	0.243316	0.000000	0.204962	0.000000	0.179688	0.043000	0.199009	0.206500	0.212558	0.489600	90.000000	93.525800	101.647000	113.352000	107.200000	151.724000	174.093000	177.032000	157.492000	127.266000	116.689000	116.455000	0.275943	0.667400	0.305147	0.576400	0.342501	0.340200	0.342863	0.356500	0.282027	0.203500	0.244624	0.098600	0.174848	0.021800	0.134976	0.000000	0.123389	0.000000	0.112430	0.000000	0.110132	0.000000	0.118513	0.000000	0.099030	0.000000	0.156401	0.000000	0.613666	0.545818	0.969958	0.000000	0.000000	0.879946	0.471046	1.306700	0.932257	0.000000	0.000000	11.043200	9.806260	489.051000	39.805700	52.292100	0.000000	0.000000	62.336200	0.000000	0.463099	0.563085	0.572396	0.598915	
    3	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	97.159500	82.725900	78.373500	70.857300	63.784200	88.914800	101.489000	112.326000	103.430000	86.934300	60.615300	80.126200	94.291600	97.218000	92.722800	107.449000	143.251000	173.856000	164.216000	152.048000	156.665000	136.068000	114.200000	0.217000	0.000000	0.334223	0.000000	0.321672	0.000000	0.289843	0.000000	0.285549	0.000000	0.251896	0.000000	0.204643	0.000000	0.171165	0.096500	0.209187	0.363400	0.266270	0.461700	90.000000	103.408000	107.880000	123.405000	111.697000	153.814000	187.290000	200.704000	167.247000	129.691000	109.256000	112.736000	0.319861	0.530200	0.377904	0.409900	0.408369	0.638100	0.395178	0.443200	0.358167	0.196100	0.296330	0.108700	0.215238	0.032900	0.156358	0.000000	0.123211	0.000000	0.123596	0.000000	0.111880	0.000000	0.145243	0.000000	0.230140	0.000000	0.251420	0.000000	0.613666	0.589405	1.020610	0.026149	0.000000	0.488159	1.096360	0.954813	0.532925	2.366750	0.000000	0.000000	2.768130	545.663000	0.000000	53.315900	0.000000	0.030020	66.259800	0.000000	0.486108	0.538269	0.558786	0.537726	
    4	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	96.236800	86.748500	75.864400	71.922600	73.181800	90.685500	94.759500	115.795000	96.719200	87.543500	67.360700	77.748400	88.290300	88.769400	84.249200	100.458000	135.811000	164.870000	155.988000	137.025000	155.487000	133.702000	115.434000	0.217000	0.000000	0.339768	0.000000	0.326432	0.000000	0.256954	0.000000	0.258337	0.000000	0.234668	0.000000	0.211429	0.000000	0.216765	0.081300	0.186897	0.275500	0.269991	0.326000	90.000000	102.039000	100.290000	106.029000	94.710500	132.220000	179.837000	190.450000	143.234000	129.391000	112.303000	116.455000	0.481508	0.351900	0.565990	0.671900	0.594903	0.690600	0.576879	0.658800	0.519669	0.212700	0.435799	0.053100	0.338030	0.011400	0.250117	0.000000	0.181555	0.000000	0.161604	0.000000	0.195938	0.000000	0.243356	0.000000	0.257951	0.000000	0.239113	0.000000	0.613666	0.789817	0.803750	0.489686	0.000000	0.310646	1.124890	1.096630	0.757979	0.000000	2.613890	1.623700	3.221070	454.876000	61.926600	57.230900	0.000000	0.679821	111.533000	0.000000	0.677061	0.625746	0.753134	0.725795	
    5	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	96.236800	86.748500	75.864400	71.922600	73.181800	90.685500	94.759500	115.795000	96.719200	87.543500	67.360700	77.748400	88.290300	88.769400	84.249200	100.458000	135.811000	164.870000	155.988000	137.025000	155.487000	133.702000	115.434000	0.217000	0.000000	0.339768	0.000000	0.331000	0.000000	0.342063	0.000000	0.348789	0.000000	0.330526	0.000000	0.284977	0.000000	0.218832	0.009800	0.244737	0.125900	0.259626	0.273700	90.000000	69.862400	61.878200	73.507800	74.167900	119.224000	159.681000	177.090000	113.078000	103.042000	91.135200	107.860000	0.281134	0.428300	0.375188	1.507100	0.401639	0.532600	0.389277	0.783100	0.331428	0.289200	0.234606	0.067000	0.092257	0.011400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025608	0.000000	0.070495	0.000000	0.068382	0.000000	0.613666	1.096200	0.907367	0.000000	0.000000	0.000000	0.957341	1.061620	0.645461	0.000000	0.000000	0.000000	0.000000	508.146000	29.158500	43.547100	23.458900	1.886500	98.370600	0.000000	0.562760	0.496590	0.433536	0.627485	
    6	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	96.236800	86.748500	75.864400	71.922600	73.181800	90.685500	94.759500	115.795000	96.719200	87.543500	67.360700	77.748400	88.290300	88.769400	84.249200	100.458000	135.811000	164.870000	155.988000	137.025000	155.487000	133.702000	115.434000	0.217000	0.000000	0.339768	0.000000	0.326432	0.000000	0.256954	0.000000	0.258337	0.000000	0.234668	0.000000	0.211429	0.000000	0.216765	0.081300	0.186897	0.275500	0.269991	0.326000	90.000000	105.045000	104.658000	115.538000	108.745000	151.721000	190.669000	187.539000	155.983000	119.956000	114.266000	106.530000	0.333554	0.216500	0.221952	0.159300	0.545867	0.372600	0.556910	0.284300	0.488702	0.339300	0.421859	0.057400	0.332705	0.020700	0.264709	0.000000	0.231275	0.000000	0.207233	0.000000	0.227858	0.000000	0.264661	0.000000	0.321572	0.000000	0.377828	0.000000	0.613666	0.425340	0.734835	0.000000	0.000000	0.235779	0.816056	0.801855	0.971947	0.000000	1.718730	0.000000	24.412700	385.263000	0.000000	39.920800	0.000000	1.695430	71.690800	0.000000	0.649732	0.458452	0.358647	0.427287	
    7	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	102.525000	85.766400	77.654100	74.470700	66.349500	87.819500	112.866000	111.607000	88.263000	93.497600	64.615600	74.815800	101.082000	96.783700	90.976000	107.838000	152.460000	169.229000	162.487000	143.702000	147.646000	132.631000	111.269000	0.217000	0.000000	0.332625	0.000000	0.303011	0.000000	0.287625	0.000000	0.268215	0.000000	0.243316	0.000000	0.204962	0.000000	0.179688	0.043000	0.199009	0.206500	0.212558	0.489600	90.000000	93.525800	101.647000	113.352000	107.200000	151.724000	174.093000	177.032000	157.492000	127.266000	116.689000	116.455000	0.275943	0.667400	0.305147	0.576400	0.342501	0.340200	0.342863	0.356500	0.282027	0.203500	0.244624	0.098600	0.174848	0.021800	0.134976	0.000000	0.123389	0.000000	0.112430	0.000000	0.110132	0.000000	0.118513	0.000000	0.099030	0.000000	0.156401	0.000000	0.613666	0.545818	0.969958	0.000000	0.000000	0.879946	0.471046	1.306700	0.932257	0.000000	0.000000	11.043200	9.806260	489.051000	39.805700	52.292100	0.000000	0.000000	62.336200	0.000000	0.463099	0.563085	0.572396	0.598915	
    8	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	96.236800	86.748500	75.864400	71.922600	73.181800	90.685500	94.759500	115.795000	96.719200	87.543500	67.360700	77.748400	88.290300	88.769400	84.249200	100.458000	135.811000	164.870000	155.988000	137.025000	155.487000	133.702000	115.434000	0.217000	0.000000	0.339768	0.000000	0.326432	0.000000	0.256954	0.000000	0.258337	0.000000	0.234668	0.000000	0.211429	0.000000	0.216765	0.081300	0.186897	0.275500	0.269991	0.326000	90.000000	105.045000	104.658000	115.538000	108.745000	151.721000	190.669000	187.539000	155.983000	119.956000	114.266000	106.530000	0.322612	0.329100	0.409122	0.587800	0.409458	0.389300	0.418462	0.420000	0.384935	0.187200	0.325394	0.055200	0.233767	0.008800	0.155526	0.000000	0.101110	0.000000	0.078242	0.000000	0.091441	0.000000	0.133000	0.000000	0.153161	0.000000	0.167401	0.000000	0.613666	1.093140	1.472010	0.594014	0.000000	0.000000	1.227180	1.050090	0.956909	1.197820	17.432600	2.129350	0.352032	543.767000	22.172100	52.974500	0.000000	0.529461	51.632600	0.000000	0.728609	0.643630	0.685428	0.796395	
    9	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	96.236800	86.748500	75.864400	71.922600	73.181800	90.685500	94.759500	115.795000	96.719200	87.543500	67.360700	77.748400	88.290300	88.769400	84.249200	100.458000	135.811000	164.870000	155.988000	137.025000	155.487000	133.702000	115.434000	0.217000	0.000000	0.339768	0.000000	0.326432	0.000000	0.256954	0.000000	0.258337	0.000000	0.234668	0.000000	0.211429	0.000000	0.216765	0.081300	0.186897	0.275500	0.269991	0.326000	90.000000	96.615000	99.016900	113.206000	97.076800	147.747000	192.765000	181.773000	156.305000	116.355000	114.452000	108.625000	0.479839	0.923500	0.531939	0.356400	0.847668	1.160800	0.815714	0.204400	0.756754	0.272900	0.686771	0.172400	0.589263	0.037100	0.491940	0.000000	0.401906	0.000000	0.327779	0.000000	0.266162	0.000000	0.206187	0.000000	0.287137	0.000000	0.304443	0.000000	0.613666	0.000000	0.109845	0.000000	0.000000	1.358650	0.000000	2.712770	0.470465	0.000000	12.675600	0.000000	0.000000	623.955000	40.316500	50.360200	3.242370	0.000000	618.752000	1.470590	0.403103	0.697777	0.786264	0.848875	
   10	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	96.236800	86.748500	75.864400	71.922600	73.181800	90.685500	94.759500	115.795000	96.719200	87.543500	67.360700	77.748400	88.290300	88.769400	84.249200	100.458000	135.811000	164.870000	155.988000	137.025000	155.487000	133.702000	115.434000	0.217000	0.000000	0.339768	0.000000	0.326432	0.000000	0.256954	0.000000	0.258337	0.000000	0.234668	0.000000	0.211429	0.000000	0.216765	0.081300	0.186897	0.275500	0.269991	0.326000	90.000000	102.039000	100.290000	106.029000	94.710500	132.220000	179.837000	190.450000	143.234000	129.391000	112.303000	116.455000	0.385043	0.331200	0.409122	0.386000	0.419365	0.431800	0.418462	0.549500	0.384935	0.192300	0.324184	0.116100	0.254479	0.029900	0.201173	0.000000	0.156689	0.000000	0.148148	0.000000	0.149753	0.000000	0.145421	0.000000	0.153161	0.000000	0.167401	0.000000	0.613666	0.863855	1.109060	0.000000	0.000000	0.706188	0.910870	1.210850	0.857864	0.000000	15.073700	0.000000	0.000000	764.703000	66.697200	72.614000	0.000000	0.000000	83.330500	0.000000	0.538740	0.558363	0.420457	0.723130	
   11	106.540000	95.720000	94.010000	99.320000	100.200000	107.610000	109.900000	122.760000	127.510000	120.040000	105.600000	95.000000	90.000000	90.000000	92.000000	106.870000	119.160000	122.980000	151.490000	144.660000	130.990000	124.480000	115.310000	111.730000	10.800000	13.720000	14.000000	13.200000	12.720000	9.800000	22.880000	61.040000	64.400000	16.880000	31.600000	34.840000	21.800000	22.440000	29.480000	49.920000	41.320000	14.000000	22.480000	19.440000	15.320000	9.920000	9.920000	9.920000	122.040000	116.300000	112.830000	110.230000	104.910000	107.530000	122.410000	124.390000	132.640000	119.200000	99.840000	92.330000	88.000000	90.010000	86.000000	92.580000	106.300000	118.750000	169.890000	162.020000	132.180000	123.330000	115.000000	111.160000	101.370000	102.525000	85.766400	77.654100	74.470700	66.349500	87.819500	112.866000	111.607000	88.263000	93.497600	64.615600	74.815800	101.082000	96.783700	90.976000	107.838000	152.460000	169.229000	162.487000	143.702000	147.646000	132.631000	111.269000	0.217000	0.000000	0.332625	0.000000	0.303011	0.000000	0.287625	0.000000	0.268215	0.000000	0.243316	0.000000	0.204962	0.000000	0.179688	0.043000	0.199009	0.206500	0.212558	0.489600	90.000000	93.525800	101.647000	113.352000	107.200000	151.724000	174.093000	177.032000	157.492000	127.266000	116.689000	116.455000	0.275943	0.667400	0.305147	0.576400	0.342501	0.340200	0.342863	0.356500	0.282027	0.203500	0.244624	0.098600	0.174848	0.021800	0.134976	0.000000	0.123389	0.000000	0.112430	0.000000	0.110132	0.000000	0.118513	0.000000	0.099030	0.000000	0.156401	0.000000	0.613666	0.545818	0.969958	0.000000	0.000000	0.879946	0.471046	1.306700	0.932257	0.000000	0.000000	11.043200	9.806260	489.051000	39.805700	52.292100	0.000000	0.000000	62.336200	0.000000	0.463099	0.563085	0.572396	0.598915	
